,enrollee_id,city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
1367,795,city_103,0.92,Male,No relevant experience,Full time course,Graduate,STEM,7,10000+,Public Sector,1,10,0.0
1368,80,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,12,10000+,Pvt Ltd,1,53,0.0
1369,8509,city_103,0.92,Unknown,No relevant experience,Full time course,Graduate,STEM,9,50-99,Pvt Ltd,4,35,1.0
1370,27199,city_103,0.92,Male,Has relevant experience,No enrollment,Masters,Humanities,21,100-500,Pvt Ltd,1,1,0.0
1373,9753,city_37,0.794,Female,No relevant experience,Full time course,Graduate,STEM,4,Unknown,Unknown,0,86,1.0
1374,17074,city_65,0.802,Male,Has relevant experience,No enrollment,High School,Unknown,9,50-99,Pvt Ltd,3,88,0.0
1375,9291,city_16,0.91,Male,Has relevant experience,No enrollment,Masters,STEM,15,10-49,Pvt Ltd,2,15,0.0
1376,21210,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,100-500,Pvt Ltd,1,61,0.0
1377,6548,city_103,0.92,Male,Has relevant experience,No enrollment,Masters,STEM,21,1000-4999,Pvt Ltd,5,88,0.0
1378,5601,city_21,0.624,Unknown,Has relevant experience,No enrollment,Masters,STEM,0,500-999,Pvt Ltd,1,48,0.0
1379,29159,city_99,0.915,Male,Has relevant experience,No enrollment,Graduate,STEM,21,1000-4999,Pvt Ltd,5,40,0.0
1380,20909,city_16,0.91,Male,Has relevant experience,No enrollment,Masters,STEM,21,0-10,Pvt Ltd,4,56,0.0
1381,13140,city_73,0.754,Male,Has relevant experience,Full time course,Masters,STEM,16,1000-4999,Pvt Ltd,2,14,0.0
1382,8903,city_99,0.915,Unknown,Has relevant experience,No enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,1,68,0.0
1383,20079,city_103,0.92,Male,No relevant experience,No enrollment,Graduate,Other,1,5000-9999,Pvt Ltd,0,29,0.0
1384,24628,city_116,0.743,Unknown,Has relevant experience,Full time course,Primary School,Unknown,2,5000-9999,Pvt Ltd,1,101,1.0
1385,5482,city_103,0.92,Unknown,Has relevant experience,No enrollment,Masters,STEM,21,0-10,Early Stage Startup,5,42,0.0
1387,18581,city_101,0.5579999999999999,Male,Has relevant experience,No enrollment,Masters,STEM,15,100-500,Pvt Ltd,4,20,0.0
1388,14438,city_21,0.624,Male,Has relevant experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,1,3,1.0
1389,8031,city_71,0.884,Male,Has relevant experience,No enrollment,High School,Unknown,21,0-10,Pvt Ltd,5,41,0.0
1390,32710,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,10000+,Pvt Ltd,5,124,0.0
1391,5857,city_73,0.754,Male,Has relevant experience,Part time course,Graduate,STEM,4,50-99,Pvt Ltd,1,13,1.0
1392,28799,city_103,0.92,Female,Has relevant experience,No enrollment,Masters,STEM,21,0-10,Early Stage Startup,2,170,1.0
1393,19726,city_159,0.843,Male,Has relevant experience,Part time course,Graduate,STEM,6,1000-4999,Pvt Ltd,1,14,0.0
1394,6191,city_160,0.92,Unknown,No relevant experience,Full time course,High School,Unknown,2,1000-4999,Public Sector,2,33,0.0
1396,29176,city_103,0.92,Unknown,Has relevant experience,No enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,8,1.0
1397,28278,city_71,0.884,Male,No relevant experience,Unknown,Phd,STEM,9,10-49,Pvt Ltd,1,89,0.0
1398,2625,city_45,0.89,Male,Has relevant experience,No enrollment,High School,Unknown,11,0-10,Funded Startup,1,56,0.0
1399,15587,city_16,0.91,Male,Has relevant experience,No enrollment,Graduate,STEM,21,Unknown,Unknown,1,91,0.0
1400,14741,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,1000-4999,Pvt Ltd,5,12,1.0
1402,21015,city_103,0.92,Male,Has relevant experience,No enrollment,Masters,STEM,16,50-99,Pvt Ltd,1,39,0.0
1403,2010,city_114,0.926,Male,Has relevant experience,No enrollment,Masters,STEM,21,1000-4999,Pvt Ltd,5,61,0.0
1404,8942,city_160,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,12,Unknown,Unknown,1,8,0.0
1405,9586,city_103,0.92,Female,Has relevant experience,No enrollment,Masters,STEM,4,5000-9999,Public Sector,1,20,0.0
1406,6444,city_114,0.926,Male,Has relevant experience,No enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,4,32,0.0
1407,1604,city_16,0.91,Male,Has relevant experience,Part time course,Graduate,STEM,21,100-500,Pvt Ltd,2,56,0.0
1409,24017,city_158,0.7659999999999999,Male,Has relevant experience,Part time course,Graduate,STEM,4,50-99,Pvt Ltd,1,44,0.0
1410,24362,city_20,0.7959999999999999,Unknown,Has relevant experience,Part time course,Graduate,STEM,6,10-49,Pvt Ltd,4,18,1.0
1411,29969,city_16,0.91,Male,Has relevant experience,No enrollment,High School,Unknown,11,500-999,Pvt Ltd,1,32,0.0
1412,16831,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,50-99,Pvt Ltd,5,53,0.0
1413,28518,city_136,0.897,Male,Has relevant experience,No enrollment,Masters,STEM,19,50-99,Unknown,1,29,1.0
1414,21039,city_16,0.91,Male,Has relevant experience,No enrollment,Masters,STEM,11,100-500,Funded Startup,5,292,0.0
1415,1776,city_160,0.92,Male,No relevant experience,No enrollment,Graduate,No Major,21,0-10,Pvt Ltd,5,134,0.0
1416,1678,city_160,0.92,Male,Has relevant experience,No enrollment,Masters,STEM,11,1000-4999,Pvt Ltd,4,152,0.0
1418,5346,city_45,0.89,Male,No relevant experience,No enrollment,Phd,STEM,21,100-500,NGO,1,40,0.0
1419,25867,city_75,0.939,Male,Has relevant experience,No enrollment,Graduate,STEM,8,Unknown,Unknown,4,18,0.0
1420,8335,city_103,0.92,Male,Has relevant experience,No enrollment,High School,Unknown,7,100-500,Pvt Ltd,1,28,1.0
1421,29417,city_102,0.804,Male,Has relevant experience,No enrollment,Primary School,Unknown,21,0-10,Early Stage Startup,1,3,0.0
1423,31485,city_67,0.855,Male,Has relevant experience,No enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,107,1.0
1424,11330,city_114,0.926,Male,Has relevant experience,Part time course,Masters,STEM,18,50-99,Pvt Ltd,4,149,0.0
1425,13259,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,1000-4999,Pvt Ltd,1,88,1.0
1426,7539,city_75,0.939,Female,Has relevant experience,No enrollment,Graduate,Other,21,5000-9999,NGO,5,46,1.0
1428,19556,city_136,0.897,Male,Has relevant experience,No enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,39,0.0
1429,31232,city_21,0.624,Female,Has relevant experience,No enrollment,Graduate,STEM,3,50-99,Pvt Ltd,2,150,1.0
1430,1175,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,4,62,1.0
1431,8107,city_65,0.802,Male,Has relevant experience,No enrollment,Graduate,STEM,10,100-500,Pvt Ltd,2,55,0.0
1432,2768,city_71,0.884,Male,Has relevant experience,Part time course,Graduate,STEM,6,0-10,Pvt Ltd,1,34,0.0
1433,26448,city_23,0.899,Male,No relevant experience,Full time course,Masters,STEM,13,10-49,Pvt Ltd,5,106,1.0
1434,22700,city_21,0.624,Male,Has relevant experience,Full time course,Graduate,STEM,8,100-500,Funded Startup,1,43,0.0
1435,10287,city_160,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,13,500-999,Pvt Ltd,1,20,1.0
1436,21246,city_103,0.92,Male,Has relevant experience,Part time course,Masters,STEM,15,Unknown,Public Sector,4,37,0.0
1437,9098,city_123,0.738,Unknown,Has relevant experience,Full time course,Masters,STEM,10,1000-4999,Pvt Ltd,1,6,0.0
1439,3889,city_103,0.92,Male,No relevant experience,No enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,2,34,0.0
1440,268,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,10-49,Funded Startup,5,76,0.0
1441,27376,city_159,0.843,Male,No relevant experience,Full time course,Masters,STEM,6,100-500,Public Sector,1,210,0.0
1442,22042,city_103,0.92,Male,Has relevant experience,No enrollment,Masters,STEM,21,Unknown,Unknown,5,64,0.0
1443,32395,city_103,0.92,Female,Has relevant experience,No enrollment,Masters,STEM,21,10000+,Pvt Ltd,5,23,0.0
1444,16955,city_10,0.895,Male,Has relevant experience,Full time course,Masters,STEM,21,1000-4999,Public Sector,5,90,0.0
1445,15027,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,0-10,Pvt Ltd,3,54,1.0
1446,27771,city_16,0.91,Male,No relevant experience,No enrollment,Graduate,STEM,21,50-99,Pvt Ltd,5,9,0.0
1447,25918,city_36,0.893,Male,Has relevant experience,Full time course,Masters,STEM,13,50-99,Pvt Ltd,1,17,1.0
1448,28694,city_103,0.92,Male,Has relevant experience,No enrollment,Masters,Humanities,21,50-99,NGO,1,290,0.0
1449,10523,city_11,0.55,Unknown,No relevant experience,Full time course,Graduate,STEM,6,0-10,Unknown,1,160,0.0
1452,20918,city_16,0.91,Unknown,Has relevant experience,No enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,147,0.0
1453,22940,city_71,0.884,Male,Has relevant experience,No enrollment,Masters,STEM,7,50-99,Funded Startup,2,72,0.0
1454,11283,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,10000+,Pvt Ltd,5,26,0.0
1455,15682,city_40,0.7759999999999999,Female,Has relevant experience,No enrollment,Graduate,STEM,10,50-99,Pvt Ltd,5,86,1.0
1456,29890,city_160,0.92,Male,No relevant experience,No enrollment,Graduate,STEM,16,50-99,Funded Startup,5,40,0.0
1458,15853,city_50,0.8959999999999999,Unknown,No relevant experience,No enrollment,Graduate,Other,9,10-49,Pvt Ltd,5,21,0.0
1459,14581,city_16,0.91,Male,Has relevant experience,No enrollment,Graduate,STEM,2,0-10,Early Stage Startup,1,57,1.0
1460,27390,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,3,10-49,Pvt Ltd,1,58,0.0
1461,21976,city_16,0.91,Male,Has relevant experience,No enrollment,Graduate,STEM,21,1000-4999,Public Sector,5,34,1.0
1462,28808,city_71,0.884,Male,Has relevant experience,No enrollment,Masters,STEM,21,Unknown,Unknown,5,66,1.0
1463,14285,city_173,0.878,Unknown,No relevant experience,Full time course,Graduate,Business Degree,2,100-500,Pvt Ltd,1,156,1.0
1464,7784,city_45,0.89,Male,Has relevant experience,Part time course,High School,Unknown,10,10-49,Pvt Ltd,5,13,0.0
1466,24155,city_21,0.624,Male,Has relevant experience,No enrollment,Graduate,STEM,11,0-10,Pvt Ltd,2,14,0.0
1467,24815,city_103,0.92,Unknown,Has relevant experience,No enrollment,Masters,STEM,7,500-999,Pvt Ltd,4,77,0.0
1468,21023,city_2,0.7879999999999999,Unknown,No relevant experience,No enrollment,Masters,Arts,0,0-10,Pvt Ltd,0,26,0.0
1469,27787,city_160,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,100-500,Pvt Ltd,2,90,0.0
1470,24378,city_127,0.745,Male,No relevant experience,No enrollment,Graduate,STEM,0,Unknown,Unknown,0,15,0.0
1471,7346,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,5,10000+,NGO,2,24,1.0
1472,25958,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,12,10000+,Pvt Ltd,1,44,1.0
1473,32635,city_159,0.843,Male,No relevant experience,Full time course,Graduate,STEM,5,Unknown,Unknown,0,52,1.0
1475,288,city_98,0.949,Male,Has relevant experience,No enrollment,Graduate,STEM,15,50-99,Pvt Ltd,5,8,0.0
1476,27281,city_103,0.92,Unknown,Has relevant experience,No enrollment,Graduate,STEM,8,10000+,Pvt Ltd,1,32,0.0
1477,7953,city_21,0.624,Unknown,Has relevant experience,Full time course,Graduate,STEM,3,10-49,Pvt Ltd,1,300,0.0
1478,366,city_176,0.764,Male,No relevant experience,No enrollment,Graduate,STEM,3,Unknown,Unknown,1,50,0.0
1479,27108,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,50-99,Pvt Ltd,5,17,0.0
1480,9514,city_160,0.92,Male,Has relevant experience,Full time course,High School,Unknown,12,100-500,Pvt Ltd,1,9,0.0
1481,17386,city_176,0.764,Male,Has relevant experience,Full time course,Graduate,STEM,5,0-10,Pvt Ltd,5,133,0.0
1482,4889,city_16,0.91,Male,Has relevant experience,No enrollment,Graduate,STEM,5,50-99,Pvt Ltd,4,53,0.0
1483,22974,city_160,0.92,Male,Has relevant experience,No enrollment,Masters,Humanities,21,Unknown,Unknown,2,105,0.0
1484,28176,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,50-99,Early Stage Startup,1,43,0.0
1485,17224,city_16,0.91,Male,Has relevant experience,No enrollment,Graduate,STEM,13,Unknown,Unknown,1,119,0.0
1486,32636,city_21,0.624,Unknown,No relevant experience,No enrollment,Masters,STEM,2,50-99,Pvt Ltd,2,18,0.0
1489,10308,city_160,0.92,Female,No relevant experience,No enrollment,Graduate,STEM,1,100-500,NGO,1,8,0.0
1490,6509,city_21,0.624,Male,Has relevant experience,No enrollment,Graduate,STEM,10,10000+,Pvt Ltd,5,27,0.0
1491,12676,city_114,0.926,Male,Has relevant experience,Part time course,Graduate,STEM,12,10000+,Pvt Ltd,1,39,0.0
1492,22320,city_102,0.804,Male,Has relevant experience,No enrollment,Graduate,STEM,21,500-999,Pvt Ltd,5,70,1.0
1493,19403,city_21,0.624,Female,Has relevant experience,No enrollment,Graduate,STEM,3,5000-9999,Pvt Ltd,1,50,0.0
1494,25679,city_40,0.7759999999999999,Male,Has relevant experience,Full time course,Masters,STEM,18,100-500,Public Sector,3,65,0.0
1495,25097,city_102,0.804,Male,No relevant experience,Full time course,Graduate,STEM,8,Unknown,Unknown,5,14,0.0
1496,30538,city_103,0.92,Male,Has relevant experience,No enrollment,Masters,STEM,16,10000+,Pvt Ltd,5,4,0.0
1497,29321,city_28,0.939,Male,Has relevant experience,Full time course,Masters,STEM,20,100-500,Pvt Ltd,5,35,1.0
1498,5083,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,9,100-500,Pvt Ltd,3,46,0.0
1499,17194,city_102,0.804,Male,Has relevant experience,No enrollment,Masters,STEM,11,50-99,Pvt Ltd,1,61,0.0
1500,25371,city_173,0.878,Male,Has relevant experience,No enrollment,Graduate,STEM,21,10-49,Pvt Ltd,5,47,1.0
1501,25629,city_114,0.926,Male,No relevant experience,No enrollment,Masters,STEM,21,100-500,Pvt Ltd,5,91,0.0
1502,2790,city_128,0.527,Male,Has relevant experience,No enrollment,Graduate,STEM,4,Unknown,Unknown,1,46,1.0
1503,31615,city_160,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,500-999,Pvt Ltd,5,66,0.0
1504,9134,city_21,0.624,Unknown,Has relevant experience,No enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,85,0.0
1505,23968,city_160,0.92,Unknown,Has relevant experience,No enrollment,Graduate,STEM,20,50-99,Pvt Ltd,2,42,0.0
1507,22712,city_162,0.767,Unknown,Has relevant experience,No enrollment,Graduate,STEM,16,100-500,Pvt Ltd,5,21,0.0
1508,11063,city_159,0.843,Male,No relevant experience,Full time course,Masters,STEM,3,Unknown,Public Sector,1,80,0.0
1511,11796,city_65,0.802,Male,No relevant experience,No enrollment,Graduate,STEM,0,Unknown,Unknown,2,29,1.0
1512,31234,city_36,0.893,Male,Has relevant experience,Full time course,Graduate,STEM,10,Unknown,Unknown,2,96,0.0
1513,4581,city_23,0.899,Male,No relevant experience,No enrollment,Graduate,No Major,5,1000-4999,Public Sector,1,79,0.0
1514,17703,city_103,0.92,Male,Has relevant experience,No enrollment,Masters,STEM,21,10000+,Public Sector,5,50,0.0
1515,30036,city_46,0.762,Male,Has relevant experience,No enrollment,Graduate,STEM,2,10-49,Pvt Ltd,1,112,0.0
1516,9837,city_61,0.913,Male,Has relevant experience,No enrollment,Graduate,STEM,21,Unknown,Unknown,1,42,0.0
1519,15158,city_16,0.91,Other,Has relevant experience,No enrollment,Graduate,Humanities,5,1000-4999,Pvt Ltd,5,134,0.0
1520,830,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,5000-9999,Pvt Ltd,1,83,0.0
1521,24660,city_103,0.92,Unknown,No relevant experience,No enrollment,Phd,Humanities,8,100-500,Pvt Ltd,3,23,0.0
1523,18322,city_103,0.92,Male,Has relevant experience,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,3,84,1.0
1524,23189,city_16,0.91,Male,Has relevant experience,No enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,3,108,0.0
1525,25544,city_16,0.91,Male,Has relevant experience,No enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,64,0.0
1527,12312,city_21,0.624,Unknown,Has relevant experience,Full time course,Graduate,STEM,4,Unknown,Pvt Ltd,2,41,0.0
1529,6335,city_103,0.92,Unknown,Has relevant experience,No enrollment,Graduate,Humanities,21,0-10,Early Stage Startup,1,47,0.0
1530,17675,city_160,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,5,10-49,Funded Startup,2,35,0.0
1531,7156,city_103,0.92,Male,No relevant experience,Full time course,Graduate,STEM,6,Unknown,NGO,2,18,1.0
1532,14816,city_61,0.913,Male,Has relevant experience,No enrollment,Masters,STEM,21,Unknown,Unknown,5,212,0.0
1533,31402,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,Unknown,Unknown,2,192,0.0
1534,12759,city_136,0.897,Male,Has relevant experience,Full time course,Masters,STEM,8,100-500,Pvt Ltd,2,23,0.0
1535,18706,city_143,0.74,Male,Has relevant experience,Full time course,Masters,STEM,21,Unknown,Unknown,5,107,0.0
1536,5266,city_102,0.804,Male,Has relevant experience,Part time course,Graduate,STEM,13,50-99,Pvt Ltd,1,12,1.0
1537,27308,city_103,0.92,Female,No relevant experience,No enrollment,Graduate,STEM,8,Unknown,Unknown,0,46,0.0
1538,6721,city_21,0.624,Unknown,Has relevant experience,Full time course,Masters,STEM,5,50-99,Early Stage Startup,1,52,0.0
1539,667,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,100-500,Pvt Ltd,5,4,0.0
1540,3027,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,100-500,Pvt Ltd,5,50,0.0
1542,24238,city_101,0.5579999999999999,Unknown,Has relevant experience,Full time course,Graduate,STEM,3,0-10,Early Stage Startup,1,9,1.0
1543,28911,city_160,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,4,100-500,Funded Startup,1,165,1.0
1544,18575,city_67,0.855,Female,Has relevant experience,Full time course,Graduate,STEM,2,Unknown,Unknown,1,36,0.0
1546,33308,city_21,0.624,Male,Has relevant experience,No enrollment,Graduate,STEM,4,500-999,Pvt Ltd,1,4,0.0
1547,185,city_23,0.899,Male,Has relevant experience,No enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,0,108,1.0
1548,25603,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,7,Unknown,Unknown,1,172,0.0
1550,28630,city_136,0.897,Male,Has relevant experience,No enrollment,Masters,STEM,11,50-99,Pvt Ltd,1,75,0.0
1551,32243,city_103,0.92,Female,Has relevant experience,No enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,50,0.0
1552,3635,city_61,0.913,Female,No relevant experience,No enrollment,Graduate,Arts,2,50-99,Pvt Ltd,2,262,0.0
1553,30957,city_162,0.767,Male,Has relevant experience,No enrollment,Graduate,STEM,9,Unknown,Unknown,1,66,0.0
1555,17950,city_74,0.579,Unknown,Has relevant experience,Part time course,Masters,STEM,12,50-99,Pvt Ltd,5,31,0.0
1556,32910,city_21,0.624,Male,Has relevant experience,No enrollment,Graduate,STEM,5,10000+,Pvt Ltd,0,28,0.0
1557,32353,city_75,0.939,Male,Has relevant experience,No enrollment,Graduate,STEM,21,Unknown,Unknown,1,73,0.0
1558,13462,city_21,0.624,Male,Has relevant experience,No enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,34,0.0
1559,28937,city_50,0.8959999999999999,Male,Has relevant experience,No enrollment,Graduate,STEM,10,0-10,Pvt Ltd,1,91,0.0
1560,29276,city_21,0.624,Male,Has relevant experience,No enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,22,0.0
1561,16082,city_102,0.804,Male,Has relevant experience,No enrollment,Unknown,Unknown,8,1000-4999,Pvt Ltd,5,152,0.0
1562,515,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,10000+,Pvt Ltd,2,126,0.0
1563,31826,city_103,0.92,Male,No relevant experience,No enrollment,Graduate,STEM,21,10000+,Pvt Ltd,2,10,0.0
1564,14515,city_102,0.804,Male,Has relevant experience,No enrollment,Masters,STEM,21,10000+,Pvt Ltd,2,10,0.0
1565,26722,city_21,0.624,Male,No relevant experience,Full time course,Graduate,STEM,4,Unknown,Unknown,0,145,0.0
1566,2937,city_89,0.925,Unknown,Has relevant experience,No enrollment,Graduate,STEM,21,0-10,Early Stage Startup,1,42,1.0
1567,30103,city_28,0.939,Male,Has relevant experience,No enrollment,Graduate,STEM,17,10000+,Pvt Ltd,3,12,1.0
1568,25100,city_136,0.897,Male,Has relevant experience,No enrollment,Masters,STEM,6,0-10,Early Stage Startup,1,4,0.0
1569,13397,city_173,0.878,Male,Has relevant experience,Part time course,High School,Unknown,12,1000-4999,Pvt Ltd,3,79,0.0
1571,11413,city_12,0.64,Male,No relevant experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,1,38,1.0
1573,28061,city_21,0.624,Male,Has relevant experience,No enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,78,0.0
1574,32374,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,11,100-500,NGO,2,2,0.0
